Gene_Name	Gene_Start__bp_	Gene_End__bp_	Chromosome_Name	Strand	Enzyme	EC	RXN	Locally Duplicated	LD_ClusterIds	Stepsize 3, Top 5%	Amines and Polyamines Metabolism	Amino Acids Metabolism	Carbohydrates Metabolism	Cofactors Metabolism	Detoxification Metabolism	Energy Metabolism	Fatty Acids and Lipids Metabolism	Hormones Metabolism	Inorganic Nutrients Metabolism	Nitrogen-Containing Compounds	Nucleotides Metabolism	Phenylpropanoid Derivatives	Polyketides	Primary-Specialized Interface Metabolism	Redox Metabolism	Specialized Metabolism	Sugar Derivatives	Terpenoids	Signature Tailoring Enzyme Class	Signature or Tailoring
estExt_fgenesh1_pg.C_10114	879089	881654	scaffold_1	-1	0			0	MCL_2239		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
fgenesh1_pm.1_#_56	881912	886520	scaffold_1	1	1	EC-1.2.1.16	RXN0-5293	0	MCL_1096		1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_Genemark1.C_10154	887355	893065	scaffold_1	1	0			0	MCL_3220		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
Genemark1.155_g	894732	899393	scaffold_1	-1	1	EC-1.2.1.50	RXN-17107	0	MCL_502		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
Genemark1.156_g	900089	901560	scaffold_1	-1	0			0	MCL_307		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_Genemark1.C_10157	902656	906562	scaffold_1	1	1	EC-1.14.13.9	KYNURENINE-3-MONOOXYGENASE-RXN	0	MCL_558		0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	P450	tailoring
Genemark1.158_g	907611	915095	scaffold_1	-1	0			0	MCL_160		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
fgenesh1_pg.1_#_120	916538	923363	scaffold_1	1	0			0	MCL_2482		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
Genemark1.160_g	924659	925252	scaffold_1	-1	0			0	MCL_7389		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
Genemark1.161_g	926437	929361	scaffold_1	1	0			0	MCL_6928		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
Genemark1.162_g	930130	934441	scaffold_1	-1	0			0	MCL_2682		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_fgenesh1_pg.C_10123	936315	939727	scaffold_1	1	0			0	MCL_5986		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
fgenesh1_pg.1_#_124	941470	944810	scaffold_1	1	0			0	MCL_3805		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
fgenesh1_kg.1_#_43_#_188_1_CBOZ_CBPA	945666	948008	scaffold_1	1	0			0	MCL_4496		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
e_gw1.1.492.1	950026	951939	scaffold_1	-1	0			0	MCL_956		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
Genemark1.167_g	953934	957452	scaffold_1	1	1	EC-3.1.3.23	SUGAR-PHOSPHATASE-RXN	0	MCL_845		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
fgenesh1_pg.1_#_128	958401	960773	scaffold_1	-1	0			0	MCL_2743		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_Genemark1.C_10169	962150	968556	scaffold_1	1	0			0	MCL_3430		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
fgenesh1_pg.1_#_130	969075	969989	scaffold_1	-1	0			0	MCL_4840		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
e_gw1.1.707.1	971223	972497	scaffold_1	1	1	EC-1.14.19.43, EC-1.14.19.43, EC-1.14.19.43	RXN-8319, RXN-8318, RXN-1725	0	MCL_7394		0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0		
Genemark1.172_g	973747	975837	scaffold_1	-1	0			0	MCL_2090		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
e_gw1.1.72.1	977897	986558	scaffold_1	1	0			0	MCL_1457		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
fgenesh1_pg.1_#_133	988058	993900	scaffold_1	-1	0			0	MCL_2769		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_fgenesh1_pm.C_10055	1001461	1002490	scaffold_1	1	0			0	MCL_494		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
e_gw1.1.431.1	1003234	1006177	scaffold_1	-1	0			0	MCL_3271		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_fgenesh1_pm.C_10057	1008992	1011582	scaffold_1	-1	0			0	MCL_755		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
fgenesh1_kg.1_#_47_#_1152_1_CBOZ_CBPA	1011759	1012894	scaffold_1	-1	0			0	MCL_7058		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_Genewise1Plus.C_10136	1013169	1016444	scaffold_1	1	0			0	MCL_3010		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_fgenesh1_pg.C_10138	1016887	1020278	scaffold_1	-1	0			0	MCL_1512		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_Genewise1Plus.C_10137	1021113	1028668	scaffold_1	1	0			0	MCL_1986		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
fgenesh1_pg.1_#_140	1030822	1035240	scaffold_1	-1	0			0	MCL_757		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_fgenesh1_pg.C_10141	1035773	1039232	scaffold_1	-1	0			0	MCL_1744		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_Genemark1.C_10183	1039636	1042704	scaffold_1	1	0			0	MCL_59		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_Genemark1.C_10184	1043560	1049026	scaffold_1	1	1	EC-2.7.4.3	ADENYL-KIN-RXN	0	MCL_829		0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0		
estExt_fgenesh1_pg.C_10143	1050044	1053785	scaffold_1	-1	0			0	MCL_1636		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_Genemark1.C_10186	1053971	1057390	scaffold_1	-1	0			0	MCL_5133		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
fgenesh1_pm.1_#_67	1057423	1061704	scaffold_1	1	0			0	MCL_112		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
e_gw1.1.445.1	1066339	1068629	scaffold_1	1	0			0	MCL_214		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
fgenesh1_pg.1_#_146	1068923	1073227	scaffold_1	-1	0			0	MCL_5113		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_Genewise1Plus.C_10150	1075240	1077771	scaffold_1	1	0			0	MCL_3649		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
Genemark1.190_g	1078113	1078936	scaffold_1	1	0			0	MCL_7218		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
Genemark1.191_g	1080540	1082542	scaffold_1	-1	0			0	MCL_5294		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
fgenesh1_kg.1_#_49_#_2587_1_CBOZ_CBPA	1082987	1083785	scaffold_1	1	0			0	MCL_7113		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_Genewise1Plus.C_10153	1084501	1095420	scaffold_1	-1	0			0	MCL_230		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
fgenesh1_pg.1_#_149	1097020	1112055	scaffold_1	1	0			0	MCL_992		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
fgenesh1_pm.1_#_71	1112585	1117220	scaffold_1	-1	1	EC-5.4.2.2	PHOSPHOGLUCMUT-RXN, RXN-16997, RXN-16998	0	MCL_3934		0	0	1	1	0	0	0	0	0	1	1	0	0	0	0	1	0	0		
Genemark1.196_g	1118154	1119004	scaffold_1	-1	0			0	MCL_7080		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
Genemark1.197_g	1120128	1123815	scaffold_1	-1	0			0	MCL_1680		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
e_gw1.1.623.1	1124824	1125774	scaffold_1	1	1	EC-2.3.1.181	RXN0-947	0	MCL_2161		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	acyltransferase	tailoring
estExt_fgenesh1_pg.C_10151	1126399	1130187	scaffold_1	1	1	EC-3.6.4.6, EC-3.6.4.6	3.6.4.6-RXN, ATPASE-RXN	0	MCL_53		0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0		
Genemark1.200_g	1140606	1146395	scaffold_1	1	0			0	MCL_7289		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
fgenesh1_pg.1_#_153	1130684	1140673	scaffold_1	-1	0			0	MCL_447		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
fgenesh1_kg.1_#_50_#_0_0_CBOZ7351.b1_CBOZ_CBPA	1149172	1149923	scaffold_1	1	0			0	MCL_1795		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
fgenesh1_pg.1_#_155	1150221	1151126	scaffold_1	-1	0			0	MCL_1084		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
Genemark1.202_g	1151360	1154661	scaffold_1	1	0			0	MCL_3697		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_fgenesh1_pm.C_10069	1154795	1156502	scaffold_1	-1	0			0	MCL_7199		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_fgenesh1_pg.C_10157	1156873	1161651	scaffold_1	-1	1	EC-2.6.1.11	ACETYLORNTRANSAM-RXN	0	MCL_1763		0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_fgenesh1_pm.C_10071	1161767	1163014	scaffold_1	-1	0			0	MCL_4348		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_fgenesh1_pm.C_10072	1170431	1172186	scaffold_1	1	0			0	MCL_7277		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
Genemark1.207_g	1172657	1176889	scaffold_1	-1	0			0	MCL_7387		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_Genemark1.C_10208	1177936	1182050	scaffold_1	-1	0			0	MCL_7434		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
fgenesh1_pg.1_#_163	1183849	1187643	scaffold_1	-1	1	EC-3.5.1.4, EC-3.5.1.4	AMIDASE-RXN, RXNN-404	0	MCL_200		0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0		
e_gw1.1.47.1	1188557	1195418	scaffold_1	1	0			0	MCL_1337		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
Genemark1.211_g	1197844	1200303	scaffold_1	-1	0			0	MCL_6838		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
e_gw1.1.190.1	1201356	1205035	scaffold_1	1	1	EC-1.1.1.193	RIBOFLAVINSYNREDUC-RXN	0	MCL_2476		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_fgenesh1_pg.C_10166	1206113	1208894	scaffold_1	-1	0			0	MCL_6364		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_fgenesh1_pm.C_10074	1211846	1215236	scaffold_1	1	0			0	MCL_1346		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_Genemark1.C_10216	1216594	1222550	scaffold_1	-1	1	EC-3.2.1.177, EC-3.2.1.177	RXN0-5001, RXN-12402	0	MCL_1405		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_Genemark1.C_10217	1223275	1227300	scaffold_1	1	1	EC-3.6.3.46	3.6.3.46-RXN	0	MCL_475		0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0		
estExt_fgenesh1_pm.C_10078	1227208	1229258	scaffold_1	-1	0			0	MCL_3103		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
Genemark1.219_g	1229925	1232036	scaffold_1	-1	0			0	MCL_6175		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_Genewise1Plus.C_10187	1237710	1239141	scaffold_1	1	1	EC-2.5.1.47, EC-4.4.1.1, EC-4.4.1.28	ACSERLY-RXN, LCYSDESULF-RXN, RXN-15129	0	MCL_3984		1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0		
estExt_fgenesh1_pm.C_10079	1239810	1240698	scaffold_1	1	0			0	MCL_2082		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
fgenesh1_kg.1_#_58_#_3882_1_CBOZ_CBPA	1244943	1246468	scaffold_1	-1	0			0	MCL_3527		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
e_gw1.1.692.1	1247116	1248696	scaffold_1	1	0			0	MCL_3951		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
e_gw1.1.581.1	1250480	1251440	scaffold_1	1	1	EC-3.2.1.26	RXN-9985	0	MCL_1929		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_Genewise1Plus.C_10196	1253730	1256314	scaffold_1	-1	0			0	MCL_7092		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_fgenesh1_pm.C_10083	1257072	1258848	scaffold_1	-1	0			0	MCL_1479		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
e_gw1.1.480.1	1259054	1260822	scaffold_1	1	1	EC-4.1.2.13	F16ALDOLASE-RXN	0	MCL_6238		0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_fgenesh1_pm.C_10085	1267967	1269108	scaffold_1	-1	0			0	MCL_7221		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_Genewise1.C_10204	1274981	1277608	scaffold_1	-1	0			0	MCL_3577		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
fgenesh1_pg.1_#_181	1282764	1285479	scaffold_1	1	0			0	MCL_5069		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
Genemark1.230_g	1286826	1298298	scaffold_1	-1	1	EC-3.6.3.1	3.6.3.1-RXN	0	MCL_840		0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0		
Genemark1.231_g	1300185	1309094	scaffold_1	-1	0			0	MCL_1525		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
e_gw1.1.409.1	1314566	1317240	scaffold_1	1	0			0	MCL_380		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
fgenesh1_pg.1_#_185	1317662	1322461	scaffold_1	-1	0			0	MCL_1332		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
Genemark1.234_g	1324099	1324992	scaffold_1	-1	0			0	MCL_7256		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
e_gw1.1.672.1	1329532	1330383	scaffold_1	-1	0			0	MCL_4433		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_fgenesh1_pm.C_10087	1331361	1333320	scaffold_1	1	0			0	MCL_648		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_Genemark1.C_10238	1334137	1339588	scaffold_1	1	1	EC-1.10.3.3, EC-1.10.3.2	RXN-3541, LACCASE-RXN	0	MCL_1686		0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0		
Genemark1.239_g	1341074	1342628	scaffold_1	-1	0			0	MCL_389		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
Genemark1.240_g	1344025	1348338	scaffold_1	-1	1	EC-6.3.5.6	6.3.5.6-RXN	0	MCL_1691		0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
fgenesh1_kg.1_#_63_#_1805_1_CBOZ_CBPA	1348726	1350281	scaffold_1	-1	0			0	MCL_7410		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
fgenesh1_pg.1_#_191	1350876	1355420	scaffold_1	-1	0			0	MCL_1858		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
Genemark1.243_g	1355978	1357124	scaffold_1	1	0			0	MCL_2803		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_fgenesh1_pg.C_10190	1357706	1359093	scaffold_1	-1	0			0	MCL_7051		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
e_gw1.1.769.1	1359669	1360398	scaffold_1	1	1	EC-3.5.99.10	RXN-15127	0	MCL_7408		1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0		
fgenesh1_pg.1_#_193	1360780	1365682	scaffold_1	-1	0			0	MCL_379		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
e_gw1.1.99.1	1366156	1370593	scaffold_1	1	0			0	MCL_949		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_fgenesh1_pm.C_10092	1371352	1373589	scaffold_1	-1	1	EC-3.1.2.12	S-FORMYLGLUTATHIONE-HYDROLASE-RXN	0	MCL_2197		0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0		
fgenesh1_pg.1_#_196	1374500	1379874	scaffold_1	1	0			0	MCL_241		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_fgenesh1_pg.C_10195	1380377	1383234	scaffold_1	-1	0			0	MCL_527		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
Genemark1.250_g	1385112	1386619	scaffold_1	1	0			0	MCL_7073		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_Genemark1.C_10251	1386822	1389465	scaffold_1	-1	1	EC-2.1.1.137, EC-2.1.1.137	2.1.1.137-RXN, 2.1.1.138-RXN	0	MCL_2806		0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	methyltransferase	tailoring
estExt_fgenesh1_pg.C_10197	1390050	1392038	scaffold_1	1	0			0	MCL_7088		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
Genemark1.253_g	1392830	1395292	scaffold_1	-1	0			0	MCL_4146		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
fgenesh1_pg.1_#_201	1397031	1399086	scaffold_1	-1	0			0	MCL_1998		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
e_gw1.1.249.1	1401883	1405414	scaffold_1	-1	1	EC-3.5.2.2	DIHYDROPYRIMIDINASE-RXN	0	MCL_1906		0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
e_gw1.1.774.1	1410090	1411024	scaffold_1	1	0			0	MCL_4557		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_fgenesh1_pm.C_10094	1413822	1416019	scaffold_1	-1	0			0	MCL_109		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
Genemark1.258_g	1416816	1420347	scaffold_1	-1	0			0	MCL_642		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_Genemark1.C_10259	1421475	1425852	scaffold_1	-1	0			0	MCL_905		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_fgenesh1_pg.C_10203	1426542	1429609	scaffold_1	1	0			0	MCL_4395		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
fgenesh1_kg.1_#_70_#_291_1_CBOZ_CBPA	1431715	1432462	scaffold_1	1	0			0	MCL_593		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
e_gw1.1.363.1	1432653	1435931	scaffold_1	-1	0			0	MCL_4120		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_Genewise1Plus.C_10243	1437753	1450348	scaffold_1	1	0			0	MCL_577		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
Genemark1.264_g	1450610	1452433	scaffold_1	1	0			0	MCL_6891		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_fgenesh1_pm.C_10096	1454914	1457188	scaffold_1	1	0			0	MCL_5613		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_Genemark1.C_10266	1459012	1461789	scaffold_1	-1	0			0	MCL_2575		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
fgenesh1_pg.1_#_211	1462366	1465543	scaffold_1	1	0			0	MCL_5433		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_Genemark1.C_10268	1466668	1470504	scaffold_1	-1	0			0	MCL_380		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
fgenesh1_pg.1_#_213	1471788	1472297	scaffold_1	1	0			0	MCL_6		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
Genemark1.270_g	1472890	1475765	scaffold_1	-1	0			0	MCL_39		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
Genemark1.271_g	1475980	1476865	scaffold_1	-1	0			0	MCL_7174		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
Genemark1.272_g	1477011	1478652	scaffold_1	-1	0			0	MCL_7036		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
Genemark1.273_g	1479530	1479897	scaffold_1	1	0			0	MCL_7081		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
e_gw1.1.655.1	1481039	1482526	scaffold_1	1	0			0	MCL_2774		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
Genemark1.275_g	1484812	1486958	scaffold_1	-1	0			0	MCL_4263		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
fgenesh1_kg.1_#_71_#_5230_1_CBOZ_CBPA	1488936	1489269	scaffold_1	-1	0			0	MCL_4798		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_fgenesh1_pg.C_10215	1489982	1495952	scaffold_1	1	0			0	MCL_4542		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_fgenesh1_pm.C_10098	1495911	1501656	scaffold_1	-1	0			0	MCL_2580		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_Genemark1.C_10278	1501982	1505734	scaffold_1	1	0			0	MCL_1283		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_Genemark1.C_10279	1507170	1511437	scaffold_1	1	0			0	MCL_6336		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
fgenesh1_pm.1_#_105	1511852	1512625	scaffold_1	-1	0			0	MCL_159		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
fgenesh1_pm.1_#_106	1513092	1515534	scaffold_1	1	0			0	MCL_5255		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_fgenesh1_pm.C_10101	1515949	1516889	scaffold_1	-1	0			0	MCL_6890		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
fgenesh1_pm.1_#_109	1524123	1529384	scaffold_1	-1	0			0	MCL_7295		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
fgenesh1_pm.1_#_110	1531059	1532557	scaffold_1	1	1	EC-2.5.1.39	RXN-11368	0	MCL_6450		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0		
e_gw1.1.719.1	1532753	1533989	scaffold_1	-1	0			0	MCL_452		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
Genemark1.283_g	1536517	1538112	scaffold_1	-1	0			0	MCL_6228		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
Genemark1.284_g	1539872	1548086	scaffold_1	-1	0			0	MCL_439		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
fgenesh1_pg.1_#_225	1549513	1552304	scaffold_1	1	0			0	MCL_5817		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_Genewise1.C_10266	1552432	1555315	scaffold_1	-1	0			0	MCL_3393		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
fgenesh1_kg.1_#_73_#_2511_1_CBOZ_CBPA	1556445	1558324	scaffold_1	-1	0			0	MCL_6270		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_Genemark1.C_10287	1558577	1570931	scaffold_1	1	0			0	MCL_588		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
fgenesh1_pg.1_#_228	1572967	1576243	scaffold_1	-1	0			0	MCL_7225		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_Genemark1.C_10289	1577410	1596534	scaffold_1	1	0			0	MCL_494		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_fgenesh1_pg.C_10226	1599057	1601205	scaffold_1	1	1	EC-1.3.1.70, EC-1.3.1.70	RXN66-14, RXN-4144	0	MCL_5792		0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0		
Genemark1.291_g	1601498	1604573	scaffold_1	-1	0			0	MCL_6932		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_fgenesh1_pm.C_10109	1606293	1607629	scaffold_1	-1	1	EC-2.2.1.2	TRANSALDOL-RXN	0	MCL_6897		0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0		
gw1.1.433.1	1614103	1616323	scaffold_1	-1	0			0	MCL_37		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_fgenesh1_pg.C_10228	1619088	1623287	scaffold_1	1	0			0	MCL_2457		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
fgenesh1_pg.1_#_233	1626333	1628420	scaffold_1	-1	1	EC-1.14.15.17	RXN-7740, RXN-17252	0	MCL_906		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
Genemark1.295_g	1629888	1636460	scaffold_1	1	0			0	MCL_612		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
Genemark1.296_g	1638182	1641293	scaffold_1	-1	0			0	MCL_7314		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_Genemark1.C_10298	1642026	1645599	scaffold_1	-1	1	EC-3.5.1.4	RXNN-404	0	MCL_1691		0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0		
e_gw1.1.173.1	1646812	1651374	scaffold_1	-1	1	EC-3.6.3.47	3.6.3.47-RXN	0	MCL_8		0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0		
